feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,class
-0.8915700165640238,1.866320995198851,0.09766941940970814,-0.33597735671260986,-0.5654790401574177,-0.9213250234005929,-0.5957232479509207,0.1136837144657672,-0.042650623674033515,0.33282720264608495,-0.00913788393026424,-0.3511029705066216,0.02437485581349489,-0.1319594823263033,0.5774474800903849,0.9030492555400542,0.5472032722968823,0.31770158885207406,-0.11594518727024113,-1.8845967630593905,1.2388096059142029,-1.8845967630593845,-0.11594518727024776,0.31770158885207517,0.5472032722968807,0.9030492555400553,0.5774474800903818,-0.13195948232630073,0.024374855813498453,-0.3511029705066166,-0.009137883930271555,0.3328272026460899,-0.04265062367403331,0.11368371446577114,-0.5957232479509201,-0.9213250234005887,-0.5654790401574198,-0.33597735671261103,0.09766941940970059,1.8663209951988557,Bb
-1.2359972947213531,1.677065314350836,0.8661648010826694,-0.7001766593391897,-0.4652513650900714,-0.9991924571873686,-0.7098971143444616,-0.07315875640113051,0.13789807032811296,0.34008003686100574,-0.012667989734347853,-0.36541601632970944,-0.1632340497968198,0.04782277693242753,0.6845611348757594,0.9738564777186629,0.43991538562136734,0.6748406798704877,-0.8915007805513699,-1.7024012938195454,1.717380904626718,-1.7024012938195348,-0.8915007805513775,0.6748406798704861,0.4399153856213674,0.9738564777186635,0.6845611348757553,0.0478227769324272,-0.16323404979681627,-0.36541601632970516,-0.012667989734353357,0.3400800368610111,0.1378980703281159,-0.07315875640112875,-0.7098971143444639,-0.999192457187365,-0.4652513650900714,-0.7001766593391937,0.8661648010826601,1.6770653143508436,Bb
-1.227797417103742,1.8511854589262526,1.030267214367409,-0.419465526235625,0.02339618751827544,-0.6710735617892604,-0.307865145332238,0.1270048230555163,0.11801478335442002,0.2736043561123118,-0.012583947507130646,-0.2987722511265814,-0.1431826783686924,-0.15217271806978483,0.2826972503179702,0.6459056667749893,-0.048564082532545017,0.39429763122135686,-1.0554351093816747,-1.876353353940528,1.7059874223748526,-1.876353353940517,-1.055435109381682,0.3942976312213559,-0.048564082532545495,0.6459056667749895,0.2826972503179666,-0.1521727180697857,-0.14318267836868914,-0.29877225112657707,-0.012583947507135505,0.273604356112318,0.11801478335442268,0.12700482305551786,-0.3078651453322399,-0.6710735617892568,0.023396187518275623,-0.41946552623562827,1.0302672143673994,1.8511854589262606,Bb
-0.7768485145661539,1.9169522864492026,1.308860088225085,-0.5246336126031218,-0.1535504415772225,-0.859054203294076,-0.5108271063450338,-0.052803899138818146,0.009678542168949502,0.2000676111112428,-0.007962079730833783,-0.21599177057291724,-0.02560270163062661,0.03687973967714468,0.4949029468833609,0.8431300438324001,0.1376262821155475,0.5087094531414491,-1.3247842476867562,-1.9328764459108825,1.0794075443379645,-1.9328764459108727,-1.3247842476867633,0.5087094531414472,0.13762628211554767,0.8431300438324,0.49490294688335756,0.03687973967714298,-0.025602701630624006,-0.21599177057291338,-0.00796207973083767,0.20006761111124804,0.009678542168952515,-0.05280389913881737,-0.5108271063450364,-0.859054203294073,-0.15355044157722172,-0.5246336126031261,1.3088600882250758,1.9169522864492095,Bb
-1.714280731421251,1.1296105568243673,0.44025106023835536,-0.8591958266191035,-0.5699313426272645,-0.9839804576659229,-0.7654697003938451,-0.04539104959620289,0.08611598593214878,0.20930515843694658,-0.0175700147566524,-0.2444451879502596,-0.1212560154454644,0.010251020082890583,0.7303296708805337,0.9488404281526083,0.5347913131139514,0.8240557971057921,-0.47539108975166505,-1.1647505863376855,2.381941292174187,-1.1647505863376753,-0.47539108975167194,0.8240557971057911,0.5347913131139517,0.9488404281526086,0.7303296708805299,0.010251020082890921,-0.12125601544546144,-0.24444518795025544,-0.01757001475665753,0.20930515843695224,0.08611598593215114,-0.045391049596200786,-0.765469700393847,-0.9839804576659197,-0.5699313426272649,-0.8591958266191071,0.4402510602383463,1.1296105568243746,Bb
-0.8549120091921991,2.1665410321316805,0.4199996045782236,-0.21098573694427455,-0.40803116974843195,-1.0532605670625923,-0.699762693032325,0.046983471543344785,0.3223194758490335,0.11172581860834402,-0.008762168495407544,-0.12925015559916644,-0.3398438128398581,-0.06450780853416752,0.682238356041503,1.0357362300717674,0.39050683275761067,0.1934613999534522,-0.4375239415690433,-2.1840653691225063,1.1878744120178197,-2.184065369122501,-0.43752394156905033,0.19346139995345363,0.39050683275760717,1.0357362300717676,0.6822383560415002,-0.06450780853416434,-0.3398438128398552,-0.1292501555991623,-0.008762168495412503,0.11172581860834868,0.3223194758490332,0.046983471543348365,-0.6997626930323247,-1.053260567062588,-0.4080311697484349,-0.21098573694427483,0.4199996045782163,2.1665410321316845,Bb
-0.3952021933240641,2.2873472597374462,0.532098042939575,-0.008795561453279203,-0.07662376970257473,-0.7544501888857701,-0.3251500513936907,0.18344898962596556,0.219684470101623,0.06835505630322292,-0.004050508321822414,-0.07645607294687398,-0.22778548674527596,-0.19155000626961666,0.31704903475004004,0.7463491722421173,0.06852275305892475,0.0006945448096278449,-0.5401990595832235,-2.2954482763810997,0.5491215095534292,-2.2954482763810953,-0.5401990595832297,0.0006945448096296341,0.0685227530589213,0.7463491722421173,0.3170490347500379,-0.19155000626961438,-0.22778548674527355,-0.07645607294687017,-0.004050508321826576,0.0683550563032272,0.21968447010162243,0.1834489896259685,-0.32515005139369013,-0.7544501888857668,-0.07662376970257712,-0.008795561453278831,0.5320980429395685,2.287347259737449,Bb
-0.44627290165655836,2.304148689339365,0.8132405596225497,-0.0546690551160542,-0.1275255850122412,-0.868442277561963,-0.5389320003830316,0.04672648911123601,0.2062125327266762,0.022922507746664596,-0.004573942484376846,-0.03207039271542453,-0.2153604176954381,-0.055874374079996056,0.5297841154142722,0.8592943925932014,0.11837770004348205,0.04552117014729445,-0.8223884445913071,-2.313296574308128,0.6200827160629947,-2.3132965743081226,-0.8223884445913135,0.045521170147295405,0.11837770004347914,0.8592943925932011,0.5297841154142697,-0.055874374079994134,-0.21536041769543582,-0.03207039271542078,-0.004573942484380527,0.022922507746668846,0.20621253272667622,0.04672648911123865,-0.5389320003830318,-0.8684422775619599,-0.1275255850122434,-0.05466905511605492,0.813240559622543,2.304148689339369,Bb
-1.322546696613091,1.612224164681773,-0.01928526818229952,-0.5158757966926455,-0.5382090522159616,-1.090257465680289,-0.854220510911143,-0.04749200376602174,0.30513560655627914,0.058774660242248374,-0.013555052302657394,-0.08588476484757065,-0.3322457111616037,0.020381899160699,0.8271104063058212,1.0631473610749642,0.5110989476106401,0.4887656920873231,-0.007824836423020174,-1.6393342692870987,1.8376386841142076,-1.6393342692870922,-0.00782483642302684,0.48876569208732484,0.5110989476106371,1.0631473610749642,0.8271104063058184,0.020381899160702474,-0.33224571116160084,-0.08588476484756666,-0.013555052302662155,0.05877466024225321,0.30513560655627886,-0.047492003766018004,-0.8542205109111428,-1.0902574656802853,-0.5382090522159645,-0.5158757966926454,-0.019285268182306848,1.6122241646817774,Bb
-0.5131964437028348,2.3076862194228305,0.1803517300763515,-0.28981903717328417,-0.2928771825669879,-0.9363446861086345,-0.47433792860738605,0.03903413725717802,0.02065960873230267,0.3481857713480577,-0.0052598555905371885,-0.35870548252913986,-0.03117931991338705,-0.04955384843825972,0.46381821742630486,0.9258249749275501,0.28235747138590706,0.27929932599220214,-0.19087144125743008,-2.318205930603915,0.7130709561433816,-2.3182059306039102,-0.19087144125743724,0.27929932599220403,0.2823574713859041,0.925824974927551,0.46381821742630197,-0.04955384843825772,-0.03117931991338297,-0.35870548252913503,-0.00525985559054389,0.3481857713480629,0.020659608732302878,0.039034137257181675,-0.47433792860738533,-0.9363446861086296,-0.29287718256699014,-0.28981903717328394,0.1803517300763438,2.3076862194228345,Bb
-0.06622898343323516,2.4312134419268627,0.34195103540777716,-0.09511289681071693,0.07832601295851681,-0.6456060487371255,-0.11065509802876615,0.1645133183887419,0.012508686736603662,0.28346347258120436,-0.0006787944325026118,-0.28482106144621616,-0.013866275601617196,-0.16587090725375306,0.1092975091637552,0.6442484598721123,-0.07968360182352732,0.09375530794570486,-0.3433086242727856,-2.4325710307918764,0.09202317186844554,-2.4325710307918733,-0.3433086242727921,0.09375530794570702,-0.07968360182353053,0.6442484598721127,0.10929750916375301,-0.16587090725375198,-0.01386627560161373,-0.28482106144621194,-0.0006787944325080181,0.2834634725812092,0.012508686736603544,0.16451331838874475,-0.11065509802876512,-0.6456060487371212,0.07832601295851511,-0.09511289681071587,0.34195103540777044,2.431213441926866,Bb
-0.23857965702226172,2.4416312878091295,0.5583009778318906,-0.13092414256080992,-0.03291020554861648,-0.794355358882895,-0.28140218239003983,0.027807698190755452,-0.06012187824465229,0.2302761946458243,-0.0024452518293420983,-0.23516669830451545,0.05523137458595908,-0.032698201849445864,0.27651167873134974,0.7894648552242024,0.02801970188992641,0.12603363890211905,-0.5631914814905782,-2.4465217914678234,0.33149922653738056,-2.4465217914678186,-0.563191481490585,0.12603363890212044,0.02801970188992354,0.789464855224203,0.2765116787313471,-0.03269820184944509,0.05523137458596266,-0.23516669830451092,-0.0024452518293474287,0.23027619464582935,-0.06012187824465177,0.02780769819075815,-0.28140218239003956,-0.794355358882891,-0.03291020554861793,-0.13092414256081003,0.5583009778318833,2.4416312878091335,Bb
-0.8494847027152782,1.8449508311316043,-0.18260182554936483,-0.5110814507919884,-0.4698869445488983,-0.9676619489597517,-0.6883793863011038,0.05925548810090395,-0.04299647683544896,0.3063395926899623,-0.008706542918370702,-0.3237526785267117,0.025583390998697796,-0.07666857393765301,0.6709663004643555,0.9502488631230003,0.45247385871215023,0.49366836495523925,0.165188739712619,-1.8623639169683561,1.1803333336135,-1.8623639169683512,0.1651887397126123,0.49366836495524125,0.45247385871214796,0.9502488631230009,0.670966300464353,-0.07666857393765025,0.025583390998701307,-0.3237526785267069,-0.008706542918377594,0.30633959268996735,-0.042996476835449327,0.05925548810090812,-0.688379386301103,-0.9676619489597473,-0.4698869445489009,-0.5110814507919882,-0.1826018255493724,1.8449508311316076,Bb
-0.9305343684802436,2.1753440682368406,0.18162741395544857,-0.5929269417013079,-0.4409758857220255,-0.8561857694402742,-0.7044521442995505,0.02791739761710063,0.2694654500737191,-0.03372959559441534,-0.00953723756330881,0.014655120467789934,-0.2885399252003468,-0.04699187274372624,0.6853776691729261,0.8371112943136465,0.42190141059540076,0.5738524665746825,-0.20070188908207084,-2.1944185433634695,1.2929493958861198,-2.1944185433634638,-0.20070188908207845,0.573852466574684,0.42190141059539815,0.8371112943136466,0.6853776691729226,-0.046991872743722955,-0.2885399252003437,0.01465512046779416,-0.009537237563314078,-0.033729595594410335,0.26946545007371875,0.027917397617104,-0.7044521442995507,-0.8561857694402698,-0.44097588572202767,-0.592926941701308,0.1816274139554404,2.1753440682368446,Bb
-0.982208555176396,2.307242987951932,0.33408080490727576,-0.40645896407000115,-0.08483665006220172,-0.5960444887265364,-0.39591780070892885,0.21137725757292067,0.24208987250070113,-0.09964668778843662,-0.010066856899365135,0.07951297398969823,-0.2622235862994417,-0.2315109713716589,0.3757840869101914,0.575910774927796,0.06470293626346418,0.3863252502712627,-0.3542145187060107,-2.3273767017506732,1.3647491173524158,-2.327376701750668,-0.35421451870601833,0.38632525027126463,0.06470293626346138,0.5759107749277957,0.37578408691018833,-0.23151097137165613,-0.2622235862994389,0.07951297398970267,-0.010066856899370008,-0.09964668778843097,0.24208987250070052,0.21137725757292375,-0.3959178007089288,-0.5960444887265323,-0.0848366500622037,-0.406458964070001,0.3340808049072674,2.307242987951936,Bb
-0.4376139497282107,2.4057933542790297,0.5905581414285925,-0.4713089797401089,-0.19738095888869817,-0.7115461315042703,-0.5727573423971009,0.05339944585428176,0.17718638900088496,-0.11815568957517233,-0.0044851951104082485,0.10918529935434917,-0.18615677922171,-0.062369836075105003,0.5637869521762784,0.7025757412834455,0.18841056866787545,0.4623385895192857,-0.5995285316494128,-2.4147637444998558,0.6080513639238482,-2.4147637444998504,-0.59952853164942,0.46233858951928686,0.18841056866787323,0.7025757412834447,0.5637869521762757,-0.062369836075102866,-0.18615677922170795,0.109185299354353,-0.004485195110412308,-0.1181556895751678,0.17718638900088468,0.053399445854284265,-0.5727573423971014,-0.7115461315042666,-0.19738095888869966,-0.47130897974010943,0.5905581414285849,2.405793354279033,Bb
-1.2860799309854127,1.7784686398393603,-0.1621323459815314,-0.7676151952379683,-0.5288002029714451,-0.8786817458688497,-0.7851901629316513,-0.04194426023368532,0.20403302593785483,-0.11424127816777835,-0.013181296943653326,0.08787868428046376,-0.23039561982517154,0.015581666346370518,0.758827569044338,0.8523191519815331,0.5024376090841313,0.7412526013506537,0.13576975209421996,-1.8048312337266785,1.7869692148443808,-1.8048312337266723,0.13576975209421266,0.7412526013506558,0.5024376090841287,0.8523191519815331,0.7588275690443343,0.015581666346374087,-0.23039561982516862,0.08787868428046798,-0.013181296943658412,-0.11424127816777316,0.20403302593785425,-0.041944260233681786,-0.7851901629316513,-0.878681745868846,-0.5288002029714474,-0.7676151952379682,-0.16213234598153925,1.7784686398393645,Bb
-1.1365386896312712,2.1314732469063986,-1.4629512688889799,0.9942833859186437,-0.14371804677189534,-0.2496977882882418,0.3811586958058548,0.19733523002326403,0.10560316344646803,0.2622254398407944,-0.011648618095223124,-0.2855226760312502,-0.12890039963692598,-0.22063246621371974,-0.4044559319963097,0.2264005520977824,0.12042081058144408,-1.0175806221091008,1.4396540326985279,-2.1547704830968533,1.5791861772498872,-2.154770483096853,1.4396540326985228,-1.0175806221090937,0.12042081058143597,0.22640055209778726,-0.40445593199631386,-0.22063246621371135,-0.12890039963691874,-0.2855226760312443,-0.011648618095233062,0.2622254398407998,0.1056031634464648,0.19733523002327139,0.3811586958058591,-0.24969778828823438,-0.1437180467719015,0.9942833859186504,-1.4629512688889827,2.131473246906401,Bb
-1.17454999369904,2.0895496686090382,-1.4521539092832791,1.0260138857960304,-0.17220982847562674,-0.26759698637259616,0.4254900173867164,0.1816530755126722,0.08414886324112969,0.2279366226253681,-0.012038203745431558,-0.2520130301162407,-0.10822527073200448,-0.20572948300354454,-0.449566424877588,0.24352057888171985,0.1481334209847587,-1.0500902932869043,1.4280775017924103,-2.113626076099909,1.6320017360255736,-2.113626076099908,1.4280775017924052,-1.0500902932868972,0.14813342098475052,0.24352057888172493,-0.4495664248775922,-0.20572948300353633,-0.10822527073199718,-0.2520130301162348,-0.012038203745441322,0.2279366226253735,0.08414886324112654,0.18165307551267945,0.42549001738672054,-0.26759698637258866,-0.17220982847563276,1.026013885796037,-1.4521539092832818,2.089549668609041,Bb
-1.0107612031609796,2.092097378412822,-1.511156368871379,1.0937950586731657,-0.1715607191526238,-0.3104151409774568,0.3961876468158372,0.16308830266832036,0.08199177914107135,0.24422494057630198,-0.010359498843730686,-0.2649439382637723,-0.10271077682854368,-0.18380730035579063,-0.41690664450330683,0.28969614328998283,0.15084172146515817,-1.1145140563606377,1.4904373711839123,-2.11281637610029,1.404422159222872,-2.11281637610029,1.4904373711839076,-1.1145140563606302,0.1508417214651496,0.2896961432899878,-0.41690664450331066,-0.18380730035578222,-0.10271077682853653,-0.2649439382637666,-0.010359498843740251,0.24422494057630703,0.08199177914106787,0.16308830266832774,0.3961876468158418,-0.3104151409774495,-0.17156071915263021,1.0937950586731726,-1.5111563688713812,2.092097378412823,Bb
-1.2464610167877788,2.1035244734002805,-1.423462787286051,0.9674301128305064,-0.12983610714750277,-0.24313808272211432,0.35266389613195387,0.17108783284994034,0.14416861252542001,0.2976622324811755,-0.012775234567558073,-0.3232127016163015,-0.1697190816605484,-0.19663830198506616,-0.3782143652670788,0.21758761358698464,0.1042856380123812,-0.9929805819656338,1.3979123181509288,-2.129074942535405,1.7319199303551274,-2.129074942535403,1.3979123181509234,-0.9929805819656268,0.10428563801237328,0.2175876135869895,-0.3782143652670832,-0.19663830198505797,-0.1697190816605409,-0.32321270161629556,-0.01277523456756814,0.2976622324811812,0.14416861252541713,0.17108783284994766,0.3526638961319579,-0.2431380827221069,-0.12983610714750882,0.9674301128305126,-1.4234627872860541,2.1035244734002827,Bb
0.07892226999153545,1.872792609762951,-0.9060964703318544,0.44423094646935585,-0.026776347403615886,-1.1091032188242698,-0.5445444485164295,0.2771897680813764,-0.07046082902838204,0.4204054069755624,0.0008088905294024014,-0.4187876259167628,0.07207861008718197,-0.2755719870225775,0.5461622295752282,1.1107209998830683,0.028394128462419076,-0.4426131654105587,0.9077142513906562,-1.8711748287041488,-0.10966011010874792,-1.8711748287041534,0.9077142513906525,-0.4426131654105523,0.0283941284624123,1.1107209998830683,0.5461622295752296,-0.2755719870225722,0.07207861008718436,-0.4187876259167585,0.0008088905293969396,0.42040540697556567,-0.07046082902838657,0.277189768081383,-0.5445444485164228,-1.1091032188242675,-0.026776347403622697,0.44423094646936206,-0.9060964703318573,1.8727926097629481,Bb
0.3496411576592627,1.998513510512895,-0.7323529257955831,0.5854375900261163,0.3079759903871768,-0.8814057575258484,-0.20566027606980775,0.3544905421108545,-0.031079737782675265,0.25166540987184954,0.0035835439242890284,-0.24449832202327557,0.038246825631249766,-0.34732345426228123,0.21282736391838072,0.8885728453744215,-0.30080890253859943,-0.5782705021775453,0.7395200136441592,-1.9913464226643183,-0.48581582678218516,-1.9913464226643236,0.7395200136441559,-0.5782705021775387,-0.30080890253860687,0.8885728453744209,0.2128273639183827,-0.3473234542622766,0.03824682563125152,-0.24449832202327187,0.0035835439242853143,0.25166540987185265,-0.031079737782680018,0.3544905421108601,-0.20566027606980097,-0.8814057575258464,0.30797599038717055,0.5854375900261233,-0.7323529257955854,1.9985135105128913,Bb
0.26554853596981004,2.1674012189931413,-0.5071651207583299,0.654835853074051,0.28213319355750355,-1.0009025257037625,-0.4128456078763902,0.28064031415403273,-0.12566205808125133,0.24726256182083717,0.002721661400074868,-0.2418192390206923,0.13110538088139667,-0.2751969913538884,0.418288930676534,1.0063458485039067,-0.27668987075735507,-0.6493925302739086,0.5126084435584771,-2.161957896192994,-0.368971669172582,-2.161957896192998,0.5126084435584735,-0.6493925302739022,-0.27668987075736223,1.0063458485039058,0.41828893067653583,-0.2751969913538837,0.1311053808813985,-0.2418192390206881,0.0027216614000707576,0.2472625618208407,-0.1256620580812559,0.28064031415403873,-0.4128456078763835,-1.0009025257037603,0.2821331935574969,0.6548358530740572,-0.5071651207583328,2.167401218993138,Bb
-0.29566694940181637,1.4658474161346553,-1.013046321899568,0.35728007858289695,-0.09405722547350609,-0.9294098498332521,-0.6746251289558293,0.27257712552522545,-0.13734372082004415,0.352640716309293,-0.003030351195591365,-0.35870141870048144,0.13128301842885637,-0.2786378279164146,0.6685644265646403,0.923349147442063,0.08799652308232116,-0.3633407809740873,1.0069856195083822,-1.471908118525841,0.4108202948343722,-1.4719081185258447,1.0069856195083788,-0.3633407809740813,0.08799652308231572,0.9233491474420626,0.6685644265646415,-0.2786378279164088,0.13128301842885837,-0.3587014187004772,-0.0030303511955970994,0.3526407163092964,-0.13734372082004864,0.27257712552523217,-0.6746251289558229,-0.9294098498332501,-0.09405722547351272,0.35728007858290217,-1.0130463218995711,1.4658474161346529,Bb
-0.7066870878614334,2.251377860390044,0.7608895708449745,-0.544842800161863,-0.2517379533441525,-0.8275538562912536,-0.4422397705457204,0.09279116451364906,0.07656407949365854,0.2887187468651918,-0.007242980880828812,-0.30320470862685733,-0.09105004125532674,-0.10727712627531381,0.4277538087840562,0.8130678945295862,0.2372519915824871,0.5303568384001984,-0.7753755326066364,-2.2658638221517142,0.9819203613330709,-2.265863822151706,-0.7753755326066443,0.5303568384001983,0.2372519915824861,0.8130678945295866,0.4277538087840526,-0.10727712627531365,-0.09105004125532332,-0.30320470862685284,-0.007242980880834731,0.2887187468651973,0.07656407949366026,0.09279116451365127,-0.44223977054572167,-0.8275538562912493,-0.2517379533441529,-0.5448428001618654,0.7608895708449654,2.25137786039005,Bb
-0.546134413416403,2.319306894839643,0.9010248753361649,-0.3607706278599075,0.11705995398980673,-0.5480648600087311,-0.09408258202451202,0.2520792650828708,0.04752307091727399,0.243693264316189,-0.005597443596582125,-0.25488815150936084,-0.05871795811044812,-0.26327415227604156,0.08288769483134169,0.5368699728155579,-0.1282548411829783,0.34957574066673647,-0.912219762529333,-2.330501782032819,0.7588372700866561,-2.3305017820328113,-0.9122197625293403,0.3495757406667366,-0.12825484118297945,0.536869972815558,0.08288769483133858,-0.2632741522760421,-0.05871795811044509,-0.25488815150935645,-0.005597443596587239,0.24369326431619479,0.04752307091727555,0.25207926508287254,-0.09408258202451297,-0.5480648600087271,0.11705995398980683,-0.3607706278599092,0.9010248753361562,2.3193068948396482,Bb
-0.26761528998615547,2.369590330365587,1.0817854522527754,-0.38747484836867707,-0.0432443164877178,-0.7246202692197021,-0.27623743927123273,0.08718931601758073,-0.03205660216930298,0.18853681637746722,-0.0027428439858038153,-0.19402250434908153,0.026570914197686413,-0.09267500398919401,0.2707517512996197,0.7191345812480867,0.03775862851610357,0.38198916039706393,-1.0872711402243864,-2.3750760183372055,0.37184336144682073,-2.3750760183371984,-1.0872711402243938,0.3819891603970633,0.037758628516102594,0.7191345812480865,0.2707517512996167,-0.09267500398919493,0.026570914197689133,-0.19402250434907742,-0.002742843985808332,0.18853681637747227,-0.032056602169301215,0.08718931601758202,-0.2762374392712342,-0.7246202692196984,-0.04324431648771754,-0.3874748483686794,1.0817854522527675,2.3695903303655923,Bb
-1.248598677496817,1.853785637118845,0.4139390846572959,-0.7326885827015871,-0.42313473867703866,-0.8679321459015885,-0.5655676203273249,0.0906513159979727,-0.0034332664101133455,0.22298521875891214,-0.0127971438905258,-0.24857950653997257,-0.022161021370949642,-0.11624560377903224,0.5399733325462659,0.8423378581205262,0.3975404508959786,0.7070942949205278,-0.4395333724383524,-1.87937992489991,1.7348901453369512,-1.879379924899901,-0.43953337243836005,0.7070942949205278,0.39754045089597784,0.8423378581205265,0.5399733325462623,-0.11624560377903147,-0.02216102137094622,-0.2485795065399677,-0.012797143890532211,0.22298521875891822,-0.003433266410111859,0.09065131599797543,-0.5655676203273258,-0.8679321459015841,-0.4231347386770391,-0.7326885827015895,0.41393908465728657,1.8537856371188512,Bb
-0.7439545007020427,2.0435213440652134,0.7643630283679816,-0.5210716494538077,-0.32512993420957753,-0.9224013658903528,-0.4940383175640509,0.09184328476934275,0.07594408044556437,0.33052247108391586,-0.007624942237303574,-0.34577235555853053,-0.09119396492018157,-0.10709316924395666,0.4787884330894375,0.9071514814157365,0.30988004973496314,0.5058217649791942,-0.7796129128425929,-2.0587712285398316,1.0337023057197146,-2.0587712285398236,-0.7796129128426003,0.5058217649791936,0.309880049734962,0.9071514814157369,0.4787884330894342,-0.10709316924395659,-0.09119396492017841,-0.3457723555585262,-0.007624942237309216,0.330522471083921,0.07594408044556616,0.09184328476934489,-0.49403831756405214,-0.922401365890349,-0.325129934209578,-0.5210716494538103,0.7643630283679727,2.0435213440652182,Bb
-0.47617334042103904,2.1975330079062685,0.97347939562493,-0.3683965582861882,0.15229771085707283,-0.6049600059073211,-0.11707145934437815,0.31938620856467054,0.08854737642871176,0.2954028136702982,-0.004880398212830659,-0.3051636100959665,-0.09830817285438213,-0.3291470049903379,0.1073106629187111,0.5951992094816515,-0.16205850728274104,0.35863576186052043,-0.983240192050595,-2.207293804331941,0.6616284725087288,-2.207293804331934,-0.9832401920506019,0.35863576186052043,-0.1620585072827421,0.5951992094816513,0.10731066291870865,-0.3291470049903388,-0.09830817285437969,-0.3051636100959623,-0.0048803982128352,0.2954028136703037,0.08854737642871328,0.3193862085646721,-0.11707145934437888,-0.6049600059073178,0.15229771085707292,-0.36839655828619,0.9734793956249215,2.197533007906274,Bb
-0.498343264154026,2.2056230144808397,1.1484032070217283,-0.37159037906098447,-0.08899042355043917,-0.8199290400695927,-0.3329221039537818,0.07957310701744214,-0.03195053284345473,0.22857586723959014,-0.0051076223074628035,-0.23879111185452262,0.0217352882285198,-0.0897883516323736,0.32270685933885057,0.8097137954546587,0.07877517893550663,0.36137513444605307,-1.1586184516366576,-2.215838259095777,0.6924329118377371,-2.215838259095769,-1.1586184516366647,0.36137513444605224,0.07877517893550584,0.8097137954546587,0.32270685933884763,-0.08978835163237474,0.021735288228522553,-0.2387911118545185,-0.005107622307467305,0.2285758672395954,-0.03195053284345259,0.07957310701744345,-0.3329221039537834,-0.8199290400695893,-0.0889904235504389,-0.3715903790609875,1.14840320702172,2.205623014480846,Bb
-1.2976454979950063,1.5735810379290482,0.33184939266926533,-0.7092722216985657,-0.5065155925772316,-0.9228142927953388,-0.5973511408708145,0.10174488118299745,-0.02597067868373573,0.23667045314688182,-0.013299834811636617,-0.26327012277016343,-0.000628990939548141,-0.1283445508062782,0.5707514712475342,0.8962146231720554,0.47991592295395047,0.6826725520752852,-0.35844906229254314,-1.600180707552334,1.8030392208373425,-1.6001807075523256,-0.35844906229255014,0.6826725520752853,0.4799159229539498,0.8962146231720559,0.5707514712475309,-0.12834455080627732,-0.000628990939545097,-0.26327012277015877,-0.013299834811642725,0.23667045314688748,-0.025970678683734347,0.10174488118300018,-0.5973511408708153,-0.9228142927953347,-0.5065155925772321,-0.7092722216985683,0.33184939266925634,1.5735810379290542,Bb
-0.8632839305857062,2.2769460073579437,0.5566187279101672,-0.5105286018641432,-0.3656198219685674,-0.9110785904560265,-0.44639642597922313,0.030650734495230196,0.0205419026956777,0.30204344246284587,-0.008847974034563779,-0.3197393905319822,-0.03823785076481675,-0.04834668256436546,0.42870047791008853,0.8933826423868884,0.34792387389943186,0.49283265379500807,-0.5743146759792994,-2.294641955427084,1.1995069438992805,-2.2946419554270765,-0.5743146759793073,0.49283265379500824,0.3479238738994302,0.8933826423868891,0.42870047791008453,-0.0483466825643647,-0.03823785076481256,-0.31973939053197714,-0.008847974034570525,0.30204344246285186,0.020541902695679348,0.030650734495232902,-0.4463964259792242,-0.9110785904560218,-0.3656198219685681,-0.5105286018641453,0.5566187279101579,2.27694600735795,Bb
-0.30416682731795325,2.414319359068066,0.7031795280691355,-0.3101347380778675,-0.0285202338451154,-0.6428706166452234,-0.10046095708079125,0.15587801725030087,-0.018919822269171188,0.24988668476364398,-0.0031174681873869033,-0.25612162113842496,0.012684885894387937,-0.1621129536250808,0.09422602070601153,0.6366356802704407,0.022285297470334992,0.3038998017030871,-0.7094144644439129,-2.4205542954428507,0.4226306184387802,-2.4205542954428445,-0.7094144644439201,0.30389980170308767,0.022285297470333153,0.6366356802704413,0.09422602070600845,-0.16211295362508094,0.012684885894391384,-0.2561216211384205,-0.0031174681873924115,0.2498866847636493,-0.01891982226917,0.15587801725030284,-0.10046095708079181,-0.6428706166452189,-0.028520233845115633,-0.3101347380778686,0.7031795280691274,2.414319359068071,Bb
-0.48617908324433423,2.415901487753593,0.8789540517598736,-0.35511774853005645,-0.12503978917662242,-0.7717159110258914,-0.251668247791049,0.02672598012541439,-0.07356826822610943,0.18954857659212498,-0.004982949122861902,-0.19951447483785645,0.06360236998037551,-0.03669187837114461,0.24170234954531908,0.7617500127801582,0.1150738909308915,0.3451518502843262,-0.888919950005601,-2.4258673859993287,0.6755311499132182,-2.4258673859993203,-0.8889199500056087,0.34515185028432604,0.1150738909308899,0.7617500127801589,0.2417023495453156,-0.03669187837114496,0.06360236998037906,-0.19951447483785179,-0.004982949122867292,0.18954857659213065,-0.07356826822610765,0.026725980125416195,-0.25166824779105035,-0.7717159110258869,-0.12503978917662248,-0.35511774853005856,0.8789540517598649,2.4159014877535983,Bb
